date,truck_location,marketing_channel,customers,avg_order_value,total_sales,repeat_customers,weather
2025-02-25,Uptown,Food Delivery Apps,26,10.59,275.34,9,Rainy
2025-02-25,Uptown,Local Events,22,12.89,283.58,6,Rainy
2025-02-25,Uptown,Google My Business,14,15.15,212.1,3,Cloudy
2025-02-25,Uptown,Loyalty Program,11,12.99,142.89,2,Rainy
2025-02-25,Uptown,Influencer Partnerships,27,16.89,456.03,4,Sunny
2025-02-25,Uptown,Email Newsletter,15,12.66,189.9,6,Sunny
2025-02-25,Midtown,Instagram,18,14.84,267.12,3,Cloudy
2025-02-25,Midtown,Food Delivery Apps,14,11.47,160.58,3,Sunny
2025-02-25,Midtown,Local Events,24,15.93,382.32,5,Sunny
2025-02-25,Midtown,Google My Business,26,8.89,231.14,5,Sunny
2025-02-25,Midtown,Loyalty Program,16,13.18,210.88,7,Rainy
2025-02-25,Midtown,Influencer Partnerships,19,6.16,117.04,8,Rainy
2025-02-25,Midtown,Email Newsletter,21,11.23,235.83,7,Rainy
2025-02-25,Suburbia,Instagram,22,10.96,241.12,10,Rainy
2025-02-25,Suburbia,Food Delivery Apps,13,15.19,197.47,4,Sunny
2025-02-25,Suburbia,Local Events,20,13.99,279.8,4,Sunny
2025-02-25,Suburbia,Google My Business,30,14.41,432.3,5,Sunny
2025-02-25,Suburbia,Loyalty Program,11,13.96,153.56,5,Sunny
2025-02-25,Suburbia,Influencer Partnerships,24,14.8,355.2,11,Cloudy
2025-02-25,Suburbia,Email Newsletter,24,13.95,334.8,10,Cloudy
2025-02-25,Riverside,Instagram,25,13.3,332.5,12,Rainy
2025-02-25,Riverside,Food Delivery Apps,5,15.15,75.75,1,Cloudy
2025-02-25,Riverside,Local Events,21,8.4,176.4,7,Cloudy
2025-02-25,Riverside,Google My Business,9,11.04,99.36,2,Rainy
2025-02-25,Riverside,Loyalty Program,20,15.33,306.6,5,Rainy
2025-02-25,Riverside,Influencer Partnerships,28,10.38,290.64,3,Sunny
2025-02-25,Riverside,Email Newsletter,7,14.66,102.62,2,Cloudy
2025-02-26,Downtown,Instagram,6,17.64,105.84,2,Cloudy
2025-02-26,Downtown,Food Delivery Apps,21,10.56,221.76,8,Sunny
2025-02-26,Downtown,Local Events,29,9.03,261.87,8,Sunny
2025-02-26,Downtown,Google My Business,12,13.92,167.04,3,Sunny
2025-02-26,Downtown,Loyalty Program,23,12.27,282.21,6,Cloudy
2025-02-26,Downtown,Influencer Partnerships,12,12.76,153.12,2,Rainy
2025-02-26,Downtown,Email Newsletter,22,14.15,311.3,10,Cloudy
2025-02-26,Uptown,Instagram,7,13.41,93.87,2,Rainy
2025-02-26,Uptown,Food Delivery Apps,24,13.43,322.32,4,Cloudy
2025-02-26,Uptown,Local Events,34,14.61,496.74,5,Cloudy
2025-02-26,Uptown,Google My Business,10,9.3,93.0,3,Cloudy
2025-02-26,Uptown,Loyalty Program,5,9.57,47.85,2,Rainy
2025-02-26,Uptown,Influencer Partnerships,27,14.59,393.93,6,Sunny
2025-02-26,Uptown,Email Newsletter,18,17.44,313.92,2,Rainy
2025-02-26,Midtown,Instagram,21,11.5,241.5,3,Cloudy
2025-02-26,Midtown,Food Delivery Apps,28,8.24,230.72,3,Cloudy
2025-02-26,Midtown,Local Events,13,3.08,40.04,6,Cloudy
2025-02-26,Midtown,Google My Business,23,14.88,342.24,7,Rainy
2025-02-26,Midtown,Loyalty Program,6,12.06,72.36,1,Rainy
2025-02-26,Midtown,Influencer Partnerships,4,13.54,54.16,1,Rainy
2025-02-26,Midtown,Email Newsletter,22,7.06,155.32,3,Rainy
2025-02-26,Suburbia,Instagram,32,14.41,461.12,8,Rainy
2025-02-26,Suburbia,Food Delivery Apps,11,11.5,126.5,5,Sunny
2025-02-26,Suburbia,Local Events,42,15.22,639.24,7,Rainy
2025-02-26,Suburbia,Google My Business,22,16.38,360.36,3,Sunny
2025-02-26,Suburbia,Loyalty Program,21,13.77,289.17,8,Sunny
2025-02-26,Suburbia,Influencer Partnerships,19,8.49,161.31,7,Cloudy
2025-02-26,Suburbia,Email Newsletter,13,10.49,136.37,6,Cloudy
2025-02-26,Riverside,Instagram,12,14.93,179.16,3,Rainy
2025-02-26,Riverside,Food Delivery Apps,27,12.11,326.97,5,Sunny
2025-02-26,Riverside,Local Events,18,14.26,256.68,6,Cloudy
2025-02-26,Riverside,Google My Business,26,16.77,436.02,3,Cloudy
2025-02-26,Riverside,Loyalty Program,25,13.92,348.0,8,Sunny
2025-02-26,Riverside,Influencer Partnerships,7,9.43,66.01,3,Sunny
2025-02-26,Riverside,Email Newsletter,24,8.67,208.08,7,Cloudy
2025-02-27,Downtown,Instagram,4,13.62,54.48,0,Sunny
2025-02-27,Downtown,Food Delivery Apps,9,11.92,107.28,3,Cloudy
2025-02-27,Downtown,Local Events,19,14.5,275.5,3,Sunny
2025-02-27,Downtown,Google My Business,27,11.19,302.13,3,Sunny
2025-02-27,Downtown,Loyalty Program,30,15.72,471.6,8,Sunny
2025-02-27,Downtown,Influencer Partnerships,20,12.41,248.2,8,Cloudy
2025-02-27,Downtown,Email Newsletter,10,13.69,136.9,4,Cloudy
2025-02-27,Uptown,Instagram,10,11.84,118.4,3,Rainy
2025-02-27,Uptown,Food Delivery Apps,15,13.23,198.45,6,Cloudy
2025-02-27,Uptown,Local Events,6,13.7,82.2,1,Cloudy
2025-02-27,Uptown,Google My Business,32,10.14,324.48,5,Rainy
2025-02-27,Uptown,Loyalty Program,12,16.98,203.76,2,Sunny
2025-02-27,Uptown,Influencer Partnerships,22,14.67,322.74,5,Rainy
2025-02-27,Uptown,Email Newsletter,15,11.49,172.35,3,Rainy
2025-02-27,Midtown,Instagram,25,9.04,226.0,7,Sunny
2025-02-27,Midtown,Food Delivery Apps,26,16.63,432.38,8,Rainy
2025-02-27,Midtown,Local Events,6,11.29,67.74,2,Rainy
2025-02-27,Midtown,Google My Business,7,15.7,109.9,1,Sunny
2025-02-27,Midtown,Loyalty Program,13,13.39,174.07,3,Cloudy
2025-02-27,Midtown,Influencer Partnerships,5,12.86,64.3,2,Sunny
2025-02-27,Midtown,Email Newsletter,16,10.31,164.96,5,Sunny
2025-02-27,Suburbia,Instagram,15,20.23,303.45,5,Rainy
2025-02-27,Suburbia,Food Delivery Apps,24,13.02,312.48,10,Sunny
2025-02-27,Suburbia,Local Events,7,15.0,105.0,2,Rainy
2025-02-27,Suburbia,Google My Business,16,14.29,228.64,7,Sunny
2025-02-27,Suburbia,Loyalty Program,23,11.67,268.41,4,Rainy
2025-02-27,Suburbia,Influencer Partnerships,6,15.85,95.1,2,Cloudy
2025-02-27,Suburbia,Email Newsletter,5,14.48,72.4,1,Sunny
2025-02-27,Riverside,Instagram,21,13.2,277.2,4,Sunny
2025-02-27,Riverside,Food Delivery Apps,36,16.69,600.84,9,Sunny
2025-02-27,Riverside,Local Events,10,16.07,160.7,1,Cloudy
2025-02-27,Riverside,Google My Business,18,11.06,199.08,7,Cloudy
2025-02-27,Riverside,Loyalty Program,6,16.1,96.6,2,Cloudy
2025-02-27,Riverside,Influencer Partnerships,26,7.37,191.62,3,Sunny
2025-02-27,Riverside,Email Newsletter,14,13.68,191.52,1,Rainy
2025-02-28,Downtown,Instagram,16,9.68,154.88,2,Sunny
2025-02-28,Downtown,Food Delivery Apps,19,15.28,290.32,2,Rainy
2025-02-28,Downtown,Local Events,4,13.24,52.96,1,Rainy
2025-02-28,Downtown,Google My Business,22,15.16,333.52,10,Sunny
2025-02-28,Downtown,Loyalty Program,21,10.65,223.65,6,Cloudy
2025-02-28,Downtown,Influencer Partnerships,34,16.11,547.74,3,Sunny
2025-02-28,Downtown,Email Newsletter,22,13.36,293.92,2,Rainy
2025-02-28,Uptown,Instagram,7,11.93,83.51,1,Cloudy
2025-02-28,Uptown,Food Delivery Apps,35,12.71,444.85,8,Rainy
2025-02-28,Uptown,Local Events,21,12.1,254.1,6,Sunny
2025-02-28,Uptown,Google My Business,8,9.56,76.48,1,Sunny
2025-02-28,Uptown,Loyalty Program,10,12.47,124.7,2,Sunny
2025-02-28,Uptown,Influencer Partnerships,19,20.81,395.39,6,Rainy
2025-02-28,Uptown,Email Newsletter,16,11.75,188.0,6,Cloudy
2025-02-28,Midtown,Instagram,12,9.7,116.4,2,Cloudy
2025-02-28,Midtown,Food Delivery Apps,30,14.52,435.6,11,Sunny
2025-02-28,Midtown,Local Events,13,9.5,123.5,2,Cloudy
2025-02-28,Midtown,Google My Business,24,15.6,374.4,11,Sunny
2025-02-28,Midtown,Loyalty Program,16,11.11,177.76,5,Rainy
2025-02-28,Midtown,Influencer Partnerships,30,11.58,347.4,5,Rainy
2025-02-28,Midtown,Email Newsletter,26,13.79,358.54,12,Rainy
2025-02-28,Suburbia,Instagram,14,13.68,191.52,2,Rainy
2025-02-28,Suburbia,Food Delivery Apps,5,10.22,51.1,2,Rainy
2025-02-28,Suburbia,Local Events,12,10.37,124.44,3,Sunny
2025-02-28,Suburbia,Google My Business,27,14.1,380.7,10,Rainy
2025-02-28,Suburbia,Loyalty Program,24,7.19,172.56,10,Sunny
2025-02-28,Suburbia,Influencer Partnerships,35,18.27,639.45,14,Cloudy
2025-02-28,Suburbia,Email Newsletter,10,9.64,96.4,4,Rainy
2025-02-28,Riverside,Instagram,4,8.44,33.76,1,Sunny
2025-02-28,Riverside,Food Delivery Apps,23,8.13,186.99,2,Cloudy
2025-02-28,Riverside,Local Events,7,14.64,102.48,1,Sunny
2025-02-28,Riverside,Google My Business,28,10.17,284.76,7,Rainy
2025-02-28,Riverside,Loyalty Program,21,12.33,258.93,8,Sunny
2025-02-28,Riverside,Influencer Partnerships,21,10.78,226.38,7,Sunny
2025-02-28,Riverside,Email Newsletter,20,15.29,305.8,7,Cloudy
2025-03-01,Downtown,Instagram,12,13.17,158.04,2,Cloudy
2025-03-01,Downtown,Food Delivery Apps,27,11.31,305.37,3,Cloudy
2025-03-01,Downtown,Local Events,15,13.43,201.45,5,Rainy
2025-03-01,Downtown,Google My Business,31,15.43,478.33,9,Sunny
2025-03-01,Downtown,Loyalty Program,24,13.61,326.64,2,Cloudy
2025-03-01,Downtown,Influencer Partnerships,33,10.07,332.31,10,Sunny
2025-03-01,Downtown,Email Newsletter,3,9.42,28.26,0,Rainy
2025-03-01,Uptown,Instagram,5,10.11,50.55,1,Sunny
2025-03-01,Uptown,Food Delivery Apps,13,17.74,230.62,1,Sunny
2025-03-01,Uptown,Local Events,12,12.41,148.92,2,Sunny
2025-03-01,Uptown,Google My Business,33,11.3,372.9,4,Cloudy
2025-03-01,Uptown,Loyalty Program,16,14.1,225.6,4,Cloudy
2025-03-01,Uptown,Influencer Partnerships,17,10.78,183.26,2,Rainy
2025-03-01,Uptown,Email Newsletter,15,10.98,164.7,3,Cloudy
2025-03-01,Midtown,Instagram,19,15.49,294.31,9,Rainy
2025-03-01,Midtown,Food Delivery Apps,11,15.15,166.65,4,Sunny
2025-03-01,Midtown,Local Events,25,14.05,351.25,12,Rainy
2025-03-01,Midtown,Google My Business,28,13.15,368.2,7,Rainy
2025-03-01,Midtown,Loyalty Program,8,8.37,66.96,3,Cloudy
2025-03-01,Midtown,Influencer Partnerships,5,9.58,47.9,1,Cloudy
2025-03-01,Midtown,Email Newsletter,6,12.74,76.44,2,Rainy
2025-03-01,Suburbia,Instagram,9,12.12,109.08,3,Sunny
2025-03-01,Suburbia,Food Delivery Apps,22,11.88,261.36,5,Cloudy
2025-03-01,Suburbia,Local Events,22,14.76,324.72,9,Rainy
2025-03-01,Suburbia,Google My Business,20,11.5,230.0,2,Rainy
2025-03-01,Suburbia,Loyalty Program,32,12.02,384.64,10,Rainy
2025-03-01,Suburbia,Influencer Partnerships,8,10.42,83.36,1,Cloudy
2025-03-01,Suburbia,Email Newsletter,31,12.86,398.66,6,Cloudy
2025-03-01,Riverside,Instagram,34,15.63,531.42,6,Sunny
2025-03-01,Riverside,Food Delivery Apps,6,11.0,66.0,1,Sunny
2025-03-01,Riverside,Local Events,13,10.21,132.73,3,Cloudy
2025-03-01,Riverside,Google My Business,10,18.04,180.4,1,Cloudy
2025-03-01,Riverside,Loyalty Program,19,16.07,305.33,4,Rainy
2025-03-01,Riverside,Influencer Partnerships,6,13.55,81.3,1,Cloudy
2025-03-01,Riverside,Email Newsletter,30,15.65,469.5,7,Rainy
2025-03-02,Downtown,Instagram,31,13.86,429.66,6,Rainy
2025-03-02,Downtown,Food Delivery Apps,9,14.32,128.88,1,Sunny
2025-03-02,Downtown,Local Events,5,14.26,71.3,2,Rainy
2025-03-02,Downtown,Google My Business,12,14.33,171.96,1,Rainy
2025-03-02,Downtown,Loyalty Program,4,13.42,53.68,1,Sunny
2025-03-02,Downtown,Influencer Partnerships,22,15.71,345.62,6,Cloudy
2025-03-02,Downtown,Email Newsletter,23,11.17,256.91,6,Rainy
2025-03-02,Uptown,Instagram,23,7.81,179.63,7,Rainy
2025-03-02,Uptown,Food Delivery Apps,11,11.95,131.45,1,Sunny
2025-03-02,Uptown,Local Events,14,10.35,144.9,4,Sunny
2025-03-02,Uptown,Google My Business,23,15.52,356.96,9,Cloudy
2025-03-02,Uptown,Loyalty Program,29,13.45,390.05,7,Sunny
2025-03-02,Uptown,Influencer Partnerships,36,12.01,432.36,12,Sunny
2025-03-02,Uptown,Email Newsletter,15,12.69,190.35,3,Cloudy
2025-03-02,Midtown,Instagram,18,10.32,185.76,6,Rainy
2025-03-02,Midtown,Food Delivery Apps,10,12.06,120.6,1,Cloudy
2025-03-02,Midtown,Local Events,24,15.58,373.92,3,Rainy
2025-03-02,Midtown,Google My Business,29,10.56,306.24,3,Sunny
2025-03-02,Midtown,Loyalty Program,27,8.82,238.14,9,Cloudy
2025-03-02,Midtown,Influencer Partnerships,20,10.46,209.2,7,Cloudy
2025-03-02,Midtown,Email Newsletter,3,12.3,36.9,1,Cloudy
2025-03-02,Suburbia,Instagram,23,8.28,190.44,3,Sunny
2025-03-02,Suburbia,Food Delivery Apps,17,13.29,225.93,2,Sunny
2025-03-02,Suburbia,Local Events,10,12.69,126.9,4,Sunny
2025-03-02,Suburbia,Google My Business,16,15.87,253.92,6,Rainy
2025-03-02,Suburbia,Loyalty Program,28,14.53,406.84,9,Sunny
2025-03-02,Suburbia,Influencer Partnerships,10,16.41,164.1,4,Rainy
2025-03-02,Suburbia,Email Newsletter,20,12.91,258.2,2,Sunny
2025-03-02,Riverside,Instagram,5,13.06,65.3,1,Sunny
2025-03-02,Riverside,Food Delivery Apps,11,13.67,150.37,3,Sunny
2025-03-02,Riverside,Local Events,22,13.35,293.7,4,Cloudy
2025-03-02,Riverside,Google My Business,16,12.48,199.68,6,Sunny
2025-03-02,Riverside,Loyalty Program,13,6.85,89.05,6,Sunny
2025-03-02,Riverside,Influencer Partnerships,22,7.93,174.46,10,Rainy
2025-03-02,Riverside,Email Newsletter,28,11.81,330.68,13,Rainy
2025-03-03,Downtown,Instagram,19,10.11,192.09,6,Sunny
2025-03-03,Downtown,Food Delivery Apps,21,14.26,299.46,3,Sunny
2025-03-03,Downtown,Local Events,21,12.52,262.92,7,Rainy
2025-03-03,Downtown,Google My Business,13,9.36,121.68,3,Cloudy
2025-03-03,Downtown,Loyalty Program,3,14.53,43.59,1,Rainy
2025-03-03,Downtown,Influencer Partnerships,11,14.28,157.08,4,Sunny
2025-03-03,Downtown,Email Newsletter,16,10.66,170.56,7,Rainy
2025-03-03,Uptown,Instagram,6,13.78,82.68,1,Sunny
2025-03-03,Uptown,Food Delivery Apps,10,9.7,97.0,2,Rainy
2025-03-03,Uptown,Local Events,4,15.27,61.08,0,Cloudy
2025-03-03,Uptown,Google My Business,8,13.72,109.76,2,Cloudy
2025-03-03,Uptown,Loyalty Program,12,7.57,90.84,2,Cloudy
2025-03-03,Uptown,Influencer Partnerships,21,8.58,180.18,2,Sunny
2025-03-03,Uptown,Email Newsletter,25,11.61,290.25,8,Cloudy
2025-03-03,Midtown,Instagram,7,14.4,100.8,2,Cloudy
2025-03-03,Midtown,Food Delivery Apps,9,12.87,115.83,1,Cloudy
2025-03-03,Midtown,Local Events,27,8.87,239.49,7,Cloudy
2025-03-03,Midtown,Google My Business,18,11.69,210.42,8,Rainy
2025-03-03,Midtown,Loyalty Program,8,13.57,108.56,1,Cloudy
2025-03-03,Midtown,Influencer Partnerships,17,13.01,221.17,4,Rainy
2025-03-03,Midtown,Email Newsletter,15,12.36,185.4,5,Sunny
2025-03-03,Suburbia,Instagram,34,7.88,267.92,12,Rainy
2025-03-03,Suburbia,Food Delivery Apps,37,14.36,531.32,7,Sunny
2025-03-03,Suburbia,Local Events,9,12.51,112.59,4,Sunny
2025-03-03,Suburbia,Google My Business,20,11.84,236.8,9,Sunny
2025-03-03,Suburbia,Loyalty Program,15,10.78,161.7,2,Rainy
2025-03-03,Suburbia,Influencer Partnerships,12,15.23,182.76,3,Rainy
2025-03-03,Suburbia,Email Newsletter,24,10.33,247.92,4,Sunny
2025-03-03,Riverside,Instagram,11,15.45,169.95,3,Sunny
2025-03-03,Riverside,Food Delivery Apps,31,9.0,279.0,7,Rainy
2025-03-03,Riverside,Local Events,19,15.54,295.26,3,Rainy
2025-03-03,Riverside,Google My Business,26,11.3,293.8,3,Cloudy
2025-03-03,Riverside,Loyalty Program,7,14.01,98.07,1,Sunny
2025-03-03,Riverside,Influencer Partnerships,15,17.17,257.55,6,Sunny
2025-03-03,Riverside,Email Newsletter,22,13.24,291.28,3,Cloudy
2025-03-04,Downtown,Instagram,9,16.88,151.92,2,Sunny
2025-03-04,Downtown,Food Delivery Apps,26,12.74,331.24,3,Cloudy
2025-03-04,Downtown,Local Events,5,10.96,54.8,1,Sunny
2025-03-04,Downtown,Google My Business,5,10.95,54.75,0,Rainy
2025-03-04,Downtown,Loyalty Program,19,9.63,182.97,2,Rainy
2025-03-04,Downtown,Influencer Partnerships,9,15.09,135.81,4,Cloudy
2025-03-04,Downtown,Email Newsletter,23,13.17,302.91,8,Sunny
2025-03-04,Uptown,Instagram,25,9.96,249.0,7,Sunny
2025-03-04,Uptown,Food Delivery Apps,15,15.8,237.0,4,Sunny
2025-03-04,Uptown,Local Events,28,17.24,482.72,12,Cloudy
2025-03-04,Uptown,Google My Business,8,9.41,75.28,3,Rainy
2025-03-04,Uptown,Loyalty Program,28,13.18,369.04,4,Sunny
2025-03-04,Uptown,Influencer Partnerships,19,12.64,240.16,4,Rainy
2025-03-04,Uptown,Email Newsletter,13,10.94,142.22,3,Sunny
2025-03-04,Midtown,Instagram,7,10.8,75.6,2,Cloudy
2025-03-04,Midtown,Food Delivery Apps,16,17.9,286.4,4,Cloudy
2025-03-04,Midtown,Local Events,26,11.91,309.66,8,Rainy
2025-03-04,Midtown,Google My Business,21,16.4,344.4,2,Cloudy
2025-03-04,Midtown,Loyalty Program,16,13.26,212.16,2,Cloudy
2025-03-04,Midtown,Influencer Partnerships,7,14.59,102.13,2,Sunny
2025-03-04,Midtown,Email Newsletter,18,9.29,167.22,4,Sunny
2025-03-04,Suburbia,Instagram,38,10.15,385.7,15,Rainy
2025-03-04,Suburbia,Food Delivery Apps,5,15.04,75.2,1,Sunny
2025-03-04,Suburbia,Local Events,11,14.31,157.41,1,Sunny
2025-03-04,Suburbia,Google My Business,16,9.56,152.96,6,Cloudy
2025-03-04,Suburbia,Loyalty Program,19,10.19,193.61,6,Cloudy
2025-03-04,Suburbia,Influencer Partnerships,8,13.02,104.16,0,Rainy
2025-03-04,Suburbia,Email Newsletter,14,9.95,139.3,3,Sunny
2025-03-04,Riverside,Instagram,15,10.69,160.35,2,Cloudy
2025-03-04,Riverside,Food Delivery Apps,19,16.88,320.72,6,Cloudy
2025-03-04,Riverside,Local Events,12,7.39,88.68,4,Sunny
2025-03-04,Riverside,Google My Business,12,12.25,147.0,5,Rainy
2025-03-04,Riverside,Loyalty Program,10,6.57,65.7,1,Rainy
2025-03-04,Riverside,Influencer Partnerships,21,11.01,231.21,6,Rainy
2025-03-04,Riverside,Email Newsletter,2,15.1,30.2,0,Sunny
2025-03-05,Downtown,Instagram,16,15.49,247.84,7,Sunny
2025-03-05,Downtown,Food Delivery Apps,10,11.83,118.3,1,Rainy
2025-03-05,Downtown,Local Events,15,7.45,111.75,4,Cloudy
2025-03-05,Downtown,Google My Business,17,11.67,198.39,2,Rainy
2025-03-05,Downtown,Loyalty Program,3,13.8,41.4,0,Rainy
2025-03-05,Downtown,Influencer Partnerships,10,15.46,154.6,2,Cloudy
2025-03-05,Downtown,Email Newsletter,14,13.88,194.32,3,Sunny
2025-03-05,Uptown,Instagram,12,18.05,216.6,4,Cloudy
2025-03-05,Uptown,Food Delivery Apps,23,8.58,197.34,10,Rainy
2025-03-05,Uptown,Local Events,19,14.81,281.39,3,Sunny
2025-03-05,Uptown,Google My Business,10,17.02,170.2,3,Cloudy
2025-03-05,Uptown,Loyalty Program,6,14.19,85.14,2,Sunny
2025-03-05,Uptown,Influencer Partnerships,6,12.18,73.08,2,Sunny
2025-03-05,Uptown,Email Newsletter,7,12.87,90.09,3,Sunny
2025-03-05,Midtown,Instagram,9,11.99,107.91,2,Sunny
2025-03-05,Midtown,Food Delivery Apps,11,11.2,123.2,2,Cloudy
2025-03-05,Midtown,Local Events,23,9.16,210.68,10,Rainy
2025-03-05,Midtown,Google My Business,23,14.58,335.34,7,Sunny
2025-03-05,Midtown,Loyalty Program,22,11.15,245.3,6,Rainy
2025-03-05,Midtown,Influencer Partnerships,18,7.88,141.84,4,Sunny
2025-03-05,Midtown,Email Newsletter,7,12.78,89.46,1,Sunny
2025-03-05,Suburbia,Instagram,19,14.1,267.9,7,Rainy
2025-03-05,Suburbia,Food Delivery Apps,17,5.1,86.7,5,Sunny
2025-03-05,Suburbia,Local Events,10,14.71,147.1,3,Cloudy
2025-03-05,Suburbia,Google My Business,7,14.36,100.52,2,Sunny
2025-03-05,Suburbia,Loyalty Program,17,15.73,267.41,7,Sunny
2025-03-05,Suburbia,Influencer Partnerships,8,12.45,99.6,3,Rainy
2025-03-05,Suburbia,Email Newsletter,23,16.37,376.51,9,Rainy
2025-03-05,Riverside,Instagram,23,13.42,308.66,11,Cloudy
2025-03-05,Riverside,Food Delivery Apps,6,15.78,94.68,1,Cloudy
2025-03-05,Riverside,Local Events,25,12.56,314.0,6,Cloudy
2025-03-05,Riverside,Google My Business,9,19.32,173.88,3,Cloudy
2025-03-05,Riverside,Loyalty Program,10,13.51,135.1,3,Sunny
2025-03-05,Riverside,Influencer Partnerships,11,13.88,152.68,1,Cloudy
2025-03-05,Riverside,Email Newsletter,14,17.68,247.52,2,Sunny
2025-03-06,Downtown,Instagram,3,13.35,40.05,0,Rainy
2025-03-06,Downtown,Food Delivery Apps,31,6.69,207.39,8,Rainy
2025-03-06,Downtown,Local Events,16,10.57,169.12,6,Rainy
2025-03-06,Downtown,Google My Business,18,7.45,134.1,2,Cloudy
2025-03-06,Downtown,Loyalty Program,14,14.79,207.06,2,Rainy
2025-03-06,Downtown,Influencer Partnerships,20,16.75,335.0,8,Sunny
2025-03-06,Downtown,Email Newsletter,4,14.08,56.32,0,Cloudy
2025-03-06,Uptown,Instagram,17,10.19,173.23,7,Sunny
2025-03-06,Uptown,Food Delivery Apps,16,11.19,179.04,7,Sunny
2025-03-06,Uptown,Local Events,25,12.4,310.0,3,Rainy
2025-03-06,Uptown,Google My Business,11,14.79,162.69,2,Rainy
2025-03-06,Uptown,Loyalty Program,28,13.7,383.6,10,Rainy
2025-03-06,Uptown,Influencer Partnerships,24,18.41,441.84,9,Sunny
2025-03-06,Uptown,Email Newsletter,17,15.32,260.44,8,Rainy
2025-03-06,Midtown,Instagram,17,12.86,218.62,5,Cloudy
2025-03-06,Midtown,Food Delivery Apps,17,13.44,228.48,3,Cloudy
2025-03-06,Midtown,Local Events,13,9.86,128.18,1,Rainy
2025-03-06,Midtown,Google My Business,23,11.98,275.54,6,Cloudy
2025-03-06,Midtown,Loyalty Program,19,18.22,346.18,9,Cloudy
2025-03-06,Midtown,Influencer Partnerships,14,9.57,133.98,5,Sunny
2025-03-06,Midtown,Email Newsletter,11,12.54,137.94,5,Rainy
2025-03-06,Suburbia,Instagram,13,13.66,177.58,4,Sunny
2025-03-06,Suburbia,Food Delivery Apps,26,10.8,280.8,10,Cloudy
2025-03-06,Suburbia,Local Events,9,14.93,134.37,4,Cloudy
2025-03-06,Suburbia,Google My Business,16,12.92,206.72,6,Cloudy
2025-03-06,Suburbia,Loyalty Program,31,13.99,433.69,14,Rainy
2025-03-06,Suburbia,Influencer Partnerships,9,18.19,163.71,1,Sunny
2025-03-06,Suburbia,Email Newsletter,5,12.05,60.25,1,Sunny
2025-03-06,Riverside,Instagram,20,11.15,223.0,3,Sunny
2025-03-06,Riverside,Food Delivery Apps,11,6.49,71.39,4,Rainy
2025-03-06,Riverside,Local Events,34,14.84,504.56,16,Rainy
2025-03-06,Riverside,Google My Business,3,11.85,35.55,0,Sunny
2025-03-06,Riverside,Loyalty Program,24,14.0,336.0,11,Cloudy
2025-03-06,Riverside,Influencer Partnerships,12,6.53,78.36,1,Sunny
2025-03-06,Riverside,Email Newsletter,4,13.24,52.96,1,Sunny
2025-03-07,Downtown,Instagram,18,8.77,157.86,3,Cloudy
2025-03-07,Downtown,Food Delivery Apps,32,10.18,325.76,4,Rainy
2025-03-07,Downtown,Local Events,29,11.83,343.07,11,Cloudy
2025-03-07,Downtown,Google My Business,19,11.98,227.62,8,Sunny
2025-03-07,Downtown,Loyalty Program,20,12.06,241.2,6,Rainy
2025-03-07,Downtown,Influencer Partnerships,16,11.49,183.84,4,Rainy
2025-03-07,Downtown,Email Newsletter,18,12.09,217.62,6,Sunny
2025-03-07,Uptown,Instagram,23,15.77,362.71,4,Sunny
2025-03-07,Uptown,Food Delivery Apps,34,11.42,388.28,9,Cloudy
2025-03-07,Uptown,Local Events,19,12.31,233.89,5,Cloudy
2025-03-07,Uptown,Google My Business,14,12.26,171.64,6,Cloudy
2025-03-07,Uptown,Loyalty Program,10,21.25,212.5,4,Sunny
2025-03-07,Uptown,Influencer Partnerships,8,13.94,111.52,3,Sunny
2025-03-07,Uptown,Email Newsletter,21,11.23,235.83,5,Sunny
2025-03-07,Midtown,Instagram,7,15.58,109.06,1,Rainy
2025-03-07,Midtown,Food Delivery Apps,10,13.96,139.6,1,Sunny
2025-03-07,Midtown,Local Events,25,13.09,327.25,3,Rainy
2025-03-07,Midtown,Google My Business,7,15.25,106.75,1,Sunny
2025-03-07,Midtown,Loyalty Program,11,16.06,176.66,3,Rainy
2025-03-07,Midtown,Influencer Partnerships,12,8.7,104.4,2,Cloudy
2025-03-07,Midtown,Email Newsletter,3,9.53,28.59,0,Sunny
2025-03-07,Suburbia,Instagram,11,13.59,149.49,4,Rainy
2025-03-07,Suburbia,Food Delivery Apps,24,8.98,215.52,9,Sunny
2025-03-07,Suburbia,Local Events,28,8.49,237.72,9,Sunny
2025-03-07,Suburbia,Google My Business,20,14.34,286.8,3,Cloudy
2025-03-07,Suburbia,Loyalty Program,3,9.24,27.72,1,Cloudy
2025-03-07,Suburbia,Influencer Partnerships,31,10.45,323.95,4,Rainy
2025-03-07,Suburbia,Email Newsletter,17,16.24,276.08,5,Rainy
2025-03-07,Riverside,Instagram,10,12.91,129.1,1,Cloudy
2025-03-07,Riverside,Food Delivery Apps,14,17.99,251.86,3,Cloudy
2025-03-07,Riverside,Local Events,8,14.51,116.08,1,Sunny
2025-03-07,Riverside,Google My Business,28,17.12,479.36,12,Cloudy
